date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:59	9651/9651	---M-Z	200	added ('OK')	application/javascript	etag:%2225b3-5df55d06fa2be;5ee8a1c977f5b-gzip%22	https://templatekit.jegtheme.com/pirus/wp-includes/js/dist/element.min.js?ver=fb9def72b4f6427aa79ce1c534a205cc	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-includes/js/dist/element.min2eb1.js	(from https://templatekit.jegtheme.com/pirus/contact-us-1/)
22:03:59	408896/408896	---MCZ	200	added ('OK')	application/javascript	etag:%2263d40-5dfccd66c66ec;5ee8a1c977f5b-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/plugins/metform/public/assets/js/app.js?ver=2.1.6	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/plugins/metform/public/assets/js/app784e.js	(from https://templatekit.jegtheme.com/pirus/contact-us-1/)
22:04:00	25888/25888	---M-Z	200	added ('OK')	text/css	etag:%226520-5ec74cfc6311b;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-571.css?ver=1667361329	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-571f67d.css	(from https://templatekit.jegtheme.com/pirus/contact-us-2/)
22:04:00	29313/29313	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:02%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/pages/571	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/pages/571.json	(from https://templatekit.jegtheme.com/pirus/contact-us-2/)
22:04:01	2382/2382	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:02%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2Fcontact-us-2%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed9635.json	(from https://templatekit.jegtheme.com/pirus/contact-us-2/)
22:04:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:02%20GMT	https://templatekit.jegtheme.com/pirus/?p=571	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index62bf.html	(from https://templatekit.jegtheme.com/pirus/contact-us-2/)
22:04:01	2451/2451	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:03%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2Fcontact-us-2%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed8bf5	(from https://templatekit.jegtheme.com/pirus/contact-us-2/)
22:04:02	107625/107625	---M-Z	200	added ('OK')	text/css	etag:%221a469-5ec7926e262fa;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-1077.css?ver=1667379971	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-107710fe.css	(from https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/)
22:04:02	1023/1023	---M-Z	200	added ('OK')	application/rss+xml	etag:%2217f86f294b5abb69578f35344477b9c5-gzip%22	https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/feed/	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/feed/index.html	(from https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/)
22:04:03	67461/67461	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:04%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/1077	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/1077.json	(from https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/)
22:04:03	2900/2900	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:05%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2021%2F01%2F13%2Fcould-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embedc53d.json	(from https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/)
22:04:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:05%20GMT	https://templatekit.jegtheme.com/pirus/?p=1077	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index8146.html	(from https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/)
22:04:04	2995/2995	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:05%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2021%2F01%2F13%2Fcould-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed7c04	(from https://templatekit.jegtheme.com/pirus/2021/01/13/could-this-vr-sketching-tool-be-coming-of-age-for-designers-in-the-future/)
22:04:04	106436/106436	---M-Z	200	added ('OK')	text/css	etag:%2219fc4-5ec76188b779c;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-456.css?ver=1667366845	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-456d415.css	(from https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/)
22:04:04	981/981	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cd0e9b9e9425affee24a49b37c56aab0-gzip%22	https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/feed/	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/feed/index.html	(from https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/)
22:04:05	67455/67455	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:06%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/456	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/456.json	(from https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/)
22:04:06	2857/2857	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:07%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F12%2F01%2F8-cities-that-show-you-what-the-future-will-look-like%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed38ae.json	(from https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/)
22:04:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:07%20GMT	https://templatekit.jegtheme.com/pirus/?p=456	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index7014.html	(from https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/)
22:04:06	2952/2952	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:07%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F12%2F01%2F8-cities-that-show-you-what-the-future-will-look-like%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed209c	(from https://templatekit.jegtheme.com/pirus/2020/12/01/8-cities-that-show-you-what-the-future-will-look-like/)
22:04:07	104135/104135	---M-Z	200	added ('OK')	text/css	etag:%22196c7-5ec79cb3bc72e;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-150.css?ver=1667382728	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-1509da1.css	(from https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/)
22:04:07	975/975	---M-Z	200	added ('OK')	application/rss+xml	etag:%22768e17844f4a5fbdccd38bff13c3cd1b-gzip%22	https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/feed/	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/feed/index.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/)
22:04:08	67440/67440	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:09%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/150	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/150.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/)
22:04:08	2863/2863	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:09%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2F15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed29d0.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/)
22:04:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:09%20GMT	https://templatekit.jegtheme.com/pirus/?p=150	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index56d6.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/)
22:04:08	2958/2958	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:10%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2F15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embeddd7a	(from https://templatekit.jegtheme.com/pirus/2020/11/08/15-gift-ideas-for-mom-and-dad-wherever-they-are-this-year/)
22:04:10	249114/249114	---MCZ	200	added ('OK')	image/jpeg	etag:%223cd1a-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kyle-brinker-0vVHYD3PcKo-unsplash_3.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kyle-brinker-0vVHYD3PcKo-unsplash_3.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:11	1285743/1285743	---MCZ	200	added ('OK')	image/jpeg	etag:%22139e6f-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/daniel-korpai-IQbQyv2Gfp4-unsplash.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/daniel-korpai-IQbQyv2Gfp4-unsplash.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:11	716923/716923	---MCZ	200	added ('OK')	image/jpeg	etag:%22af07b-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/xps-dpbXgTh0Lac-unsplash.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/xps-dpbXgTh0Lac-unsplash.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:11	305010/305010	---MCZ	200	added ('OK')	image/jpeg	etag:%224a772-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/matt-rogers-iGxgUBp7i38-unsplash.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/matt-rogers-iGxgUBp7i38-unsplash.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:11	365309/365309	---MCZ	200	added ('OK')	image/jpeg	etag:%22592fd-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/manuel-cosentino-M3fhZSBFoFQ-unsplash.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/manuel-cosentino-M3fhZSBFoFQ-unsplash.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:12	193601/193601	---MCZ	200	added ('OK')	image/jpeg	etag:%222f441-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/portrait-of-business-woman_2.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/portrait-of-business-woman_2.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:12	796182/796182	---MCZ	200	added ('OK')	image/jpeg	etag:%22c2616-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-4.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-4.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:13	949569/949569	---MCZ	200	added ('OK')	image/jpeg	etag:%22e7d41-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-1.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-1.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:13	998788/998788	---MCZ	200	added ('OK')	image/jpeg	etag:%22f3d84-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-3.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-3.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:14	178810/178810	---MCZ	200	added ('OK')	image/jpeg	etag:%222ba7a-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kyle-brinker-0vVHYD3PcKo-unsplash_4.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kyle-brinker-0vVHYD3PcKo-unsplash_4.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:14	334818/334818	---MCZ	200	added ('OK')	image/jpeg	etag:%2251be2-5bbfcfdfe2fc0;5ee8512d75bf6-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/attractive-woman-is-working-at-creative-glass-work-BXAQL8U_2.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/attractive-woman-is-working-at-creative-glass-work-BXAQL8U_2.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-219.css?ver=1667365524)
22:04:14	1209846/1209846	---MCZ	200	added ('OK')	image/jpeg	etag:%221275f6-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-2.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/01/Artboard-2.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-6.css?ver=1667380482)
22:04:14	240960/240960	---MCZ	200	added ('OK')	image/jpeg	etag:%223ad40-5bbfcfdfe2fc0;5ee8a1c977f5b-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/xps-7ZWVnVSaafY-unsplash.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/xps-7ZWVnVSaafY-unsplash.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-219.css?ver=1667365524)
22:04:15	207025/207025	---MCZ	200	added ('OK')	image/jpeg	etag:%22328b1-5bbfcfdfe2fc0;5ee8a1c977f5b-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kelly-sikkema-o2TRWThve_I-unsplash_2-scaled.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kelly-sikkema-o2TRWThve_I-unsplash_2-scaled.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-272.css?ver=1667365542)
22:04:15	297410/297410	---MCZ	200	added ('OK')	image/jpeg	etag:%22489c2-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/adam-birkett-QRWAdBCqysc-unsplash2.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/adam-birkett-QRWAdBCqysc-unsplash2.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-786.css?ver=1667365531)
22:04:15	205433/205433	---MCZ	200	added ('OK')	image/jpeg	etag:%2232279-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/annie-spratt-FSFfEQkd1sc-unsplash_2.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/annie-spratt-FSFfEQkd1sc-unsplash_2.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-298.css?ver=1667368068)
22:04:16	101422/101422	---MCZ	200	added ('OK')	image/jpeg	etag:%2218c2e-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-4-e1613655834863.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-4-e1613655834863.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-298.css?ver=1667368068)
22:04:16	121902/121902	---MCZ	200	added ('OK')	image/jpeg	etag:%221dc2e-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-1-e1613655894102.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-1-e1613655894102.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-298.css?ver=1667368068)
22:04:16	120184/120184	---MCZ	200	added ('OK')	image/jpeg	etag:%221d578-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-3-e1613655852657.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-3-e1613655852657.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-298.css?ver=1667368068)
22:04:17	217294/217294	---MCZ	200	added ('OK')	image/jpeg	etag:%22350ce-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/writing-down-plans-RCXG6TP_2-1.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/writing-down-plans-RCXG6TP_2-1.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-447.css?ver=1667361324)
22:04:17	167942/167942	---MCZ	200	added ('OK')	image/jpeg	etag:%2229006-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-2-e1612884492853.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/2021/01/Artboard-2-e1612884492853.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-298.css?ver=1667368068)
22:04:17	59623/59623	---M-Z	200	added ('OK')	image/jpeg	etag:%22e8e7-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/allec-gomes-kexw7YB5BhI-unsplash_3-scaled.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/allec-gomes-kexw7YB5BhI-unsplash_3-scaled.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-447.css?ver=1667361324)
22:04:18	107141/107141	---M-Z	200	added ('OK')	text/css	etag:%221a285-5ec84eed055c4;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-141.css?ver=1667430570	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-141bee7.css	(from https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/)
22:04:18	955/955	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e4cf5eec6ef2f7d5e06fc1ccc7fbad57-gzip%22	https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/feed/	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/feed/index.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/)
22:04:19	67425/67425	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:20%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/141	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/141.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/)
22:04:19	2839/2839	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:20%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2Fyes-you-should-be-using-apple-pay-or-google-pay%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embedd96b.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/)
22:04:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:21%20GMT	https://templatekit.jegtheme.com/pirus/?p=141	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index269b.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/)
22:04:20	2934/2934	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:21%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2Fyes-you-should-be-using-apple-pay-or-google-pay%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed673b	(from https://templatekit.jegtheme.com/pirus/2020/11/08/yes-you-should-be-using-apple-pay-or-google-pay/)
